filename,class,brand,category,style,color,material,fashion,sku
loewe_fw23_11,04_silk,loewe,tops,04_silk_material,yellow,silk,,robe
loewe_fw23_11,09_boot,loewe,shoes,09_boots_sku,black,leather,,boots
loewe_fw23_11,09_black,loewe,shoes,09_black_color,black,leather,,boots
loewe_fw23_11,09_leather,loewe,shoes,09_leather_material,black,leather,,boots
loewe_fw23_11,09_velours,loewe,shoes,09_velours_material,black,velours,,boots
givenchy_fw23_18,4a_coat,givenchy,outerwear,4a_coated_style,black,nylon,coated,
givenchy_fw23_18,4a_black,givenchy,outerwear,4a_black_color,black,nylon,coated,
givenchy_fw23_18,4a_nylon,givenchy,outerwear,4a_nylon_material,black,nylon,coated,
givenchy_fw23_18,4a_utility,givenchy,outerwear,4a_utility_style,black,nylon,utility,
givenchy_fw23_18,07_pants,givenchy,bottoms,07_pants_sku,black,cotton,sheer,pants
givenchy_fw23_18,07_black,givenchy,bottoms,07_black_color,black,cotton,sheer,pants
givenchy_fw23_18,07_cotton,givenchy,bottoms,07_cotton_material,black,cotton,sheer,pants
givenchy_fw23_18,07_sheer,givenchy,bottoms,07_sheer_style,black,cotton,sheer,pants
givenchy_fw23_18,07_utility,givenchy,bottoms,07_utility_style,black,cotton,utility,pants
givenchy_fw23_18,05_totebag,givenchy,bags,05_totebag_sku,grey,cotton,print,totebag
givenchy_fw23_18,05_grey,givenchy,bags,05_grey_color,grey,cotton,print,totebag
givenchy_fw23_18,05_print,givenchy,bags,05_print_style,grey,cotton,print,totebag
givenchy_fw23_18,05_cotton,givenchy,bags,05_cotton_material,grey,cotton,print,totebag
givenchy_fw23_18,09_boot,givenchy,shoes,09_boots_sku,black,leather,,boots
givenchy_fw23_18,09_black,givenchy,shoes,09_black_color,black,leather,,boots
givenchy_fw23_18,09_leather,givenchy,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_39,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_39,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_39,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_39,07_pants,saint_laurent,bottoms,07_pants_sku,black,silk,,pants
saint_laurent_fw23_39,04_shirt,saint_laurent,tops,04_shirt_sku,black,silk,,shirt
saint_laurent_fw23_39,07_black,saint_laurent,bottoms,07_black_color,black,silk,,pants
saint_laurent_fw23_39,07_silk,saint_laurent,bottoms,07_silk_material,black,silk,,pants
saint_laurent_fw23_39,04_black,saint_laurent,tops,04_black_color,black,silk,,shirt
saint_laurent_fw23_39,04_silk,saint_laurent,tops,04_silk_material,black,silk,,shirt
givenchy_fw23_49,04_shirt,givenchy,tops,04_shirt_sku,white,cotton,sleeveless,shirt
givenchy_fw23_49,04_white,givenchy,tops,04_white_color,white,cotton,sleeveless,shirt
givenchy_fw23_49,04_cotton,givenchy,tops,04_cotton_material,white,cotton,sleeveless,shirt
givenchy_fw23_49,04_sleeveless,givenchy,tops,04_sleeveless_style,white,cotton,sleeveless,shirt
givenchy_fw23_49,07_pants,givenchy,bottoms,07_pants_sku,black,cotton,cutout,pants
givenchy_fw23_49,07_black,givenchy,bottoms,07_black_color,black,cotton,cutout,pants
givenchy_fw23_49,07_cotton,givenchy,bottoms,07_cotton_material,black,cotton,cutout,pants
givenchy_fw23_49,07_cutout,givenchy,bottoms,07_cutout_style,black,cotton,cutout,pants
givenchy_fw23_49,09_boot,givenchy,shoes,09_boots_sku,black,rubber,,boots
givenchy_fw23_49,09_black,givenchy,shoes,09_black_color,black,rubber,,boots
givenchy_fw23_49,09_rubber,givenchy,shoes,09_rubber_material,black,rubber,,boots
loewe_fw23_21,4a_coat,loewe,outerwear,4a_coated_style,beige,suede,coated,
loewe_fw23_21,4a_beige,loewe,outerwear,4a_beige_color,beige,suede,coated,
loewe_fw23_21,4a_suede,loewe,outerwear,4a_suede_material,beige,suede,coated,
loewe_fw23_21,4a_oversized,loewe,outerwear,4a_oversized_style,beige,suede,oversized,
loewe_fw23_21,09_boot,loewe,shoes,09_boots_sku,grey,velours,,boots
loewe_fw23_21,09_grey,loewe,shoes,09_grey_color,grey,velours,,boots
loewe_fw23_21,09_velours,loewe,shoes,09_velours_material,grey,velours,,boots
loewe_fw23_42,04_sweatshirt,loewe,tops,04_sweatshirt_sku,yellow,cotton,oversized,sweatshirt
loewe_fw23_42,04_yellow,loewe,tops,04_yellow_color,yellow,cotton,oversized,sweatshirt
loewe_fw23_42,04_cotton,loewe,tops,04_cotton_material,yellow,cotton,oversized,sweatshirt
loewe_fw23_42,07_leggings,loewe,bottoms,07_leggings_sku,camel,cotton,,leggings
loewe_fw23_42,07_camel,loewe,bottoms,07_camel_color,camel,cotton,,leggings
loewe_fw23_42,07_cotton,loewe,bottoms,07_cotton_material,camel,cotton,,leggings
loewe_fw23_42,09_boot,loewe,shoes,09_boots_sku,grey,velours,,boots
loewe_fw23_42,09_grey,loewe,shoes,09_grey_color,grey,velours,,boots
loewe_fw23_42,09_velours,loewe,shoes,09_velours_material,grey,velours,,boots
loewe_fw23_42,04_oversized,loewe,tops,04_oversized_style,yellow,cotton,oversized,sweatshirt
saint_laurent_fw23_10,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_10,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_10,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_10,07_pants,saint_laurent,bottoms,07_pants_sku,black,wool,,pants
saint_laurent_fw23_10,04_coat,saint_laurent,tops,04_coat_sku,black,silk,,coat
saint_laurent_fw23_10,04_black,saint_laurent,tops,04_black_color,black,silk,,coat
saint_laurent_fw23_10,02_sunglasses,saint_laurent,eyewear,02_sunglasses_sku,,,,sunglasses
saint_laurent_fw23_10,07_black,saint_laurent,bottoms,07_black_color,black,wool,,pants
saint_laurent_fw23_10,07_wool,saint_laurent,bottoms,07_wool_material,black,wool,,pants
saint_laurent_fw23_10,04_silk,saint_laurent,tops,04_silk_material,black,silk,,coat
saint_laurent_fw23_10,04_black,saint_laurent,tops,04_black_color,black,silk,,coat
dior_fw23_29,4a_yellow,dior,outerwear,4a_yellow_color,yellow,nylon,,rainjacket
dior_fw23_29,4a_nylon,dior,outerwear,4a_nylon_material,yellow,nylon,,rainjacket
dior_fw23_29,4a_rainjacket,dior,outerwear,4a_rainjacket_sku,yellow,nylon,,rainjacket
dior_fw23_29,04_shirt,dior,tops,04_shirt_sku,white,cotton,striped,shirt
dior_fw23_29,04_white,dior,tops,04_white_color,white,cotton,striped,shirt
dior_fw23_29,04_striped,dior,tops,04_striped_style,white,cotton,striped,shirt
dior_fw23_29,04_cotton,dior,tops,04_cotton_material,white,cotton,striped,shirt
dior_fw23_29,07_black,dior,bottoms,07_black_color,black,wool,loosefit,pants
dior_fw23_29,07_pants,dior,bottoms,07_pants_sku,black,wool,loosefit,pants
dior_fw23_29,07_wool,dior,bottoms,07_wool_material,black,wool,loosefit,pants
dior_fw23_29,07_loosefit,dior,bottoms,07_loosefit_style,black,wool,loosefit,pants
dior_fw23_29,09_sneaker,dior,shoes,09_sneaker_sku,black,,,sneaker
dior_fw23_29,09_black,dior,shoes,09_black_color,black,,,sneaker
dior_fw23_29,09_ruber,dior,shoes,04_vest_sku,black,,,vest
saint_laurent_fw23_44,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_44,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_44,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_44,07_pants,saint_laurent,bottoms,07_pants_sku,black,silk,,pants
saint_laurent_fw23_44,04_shirt,saint_laurent,tops,04_shirt_sku,black,silk,,shirt
saint_laurent_fw23_44,02_sunglasses,saint_laurent,eyewear,02_sunglasses_sku,,,,sunglasses
saint_laurent_fw23_44,07_black,saint_laurent,bottoms,07_black_color,black,silk,,pants
saint_laurent_fw23_44,07_silk,saint_laurent,bottoms,07_silk_material,black,silk,,pants
saint_laurent_fw23_44,04_silk,saint_laurent,tops,04_silk_material,black,silk,,shirt
saint_laurent_fw23_44,04_black,saint_laurent,tops,04_black_color,black,silk,,shirt
dior_fw23_38,04_animalia,dior,tops,04_animalia_style,grey,,animalia,
dior_fw23_38,04_grey,dior,tops,04_grey_color,grey,,animalia,
dior_fw23_38,4a_grey,dior,outerwear,4a_grey_color,grey,wool,,
dior_fw23_38,4a_wool,dior,outerwear,4a_wool_material,grey,wool,,
dior_fw23_38,4a_jacket,dior,outerwear,4a_jacket,grey,wool,,
dior_fw23_38,07_pants,dior,bottoms,07_pants_sku,grey,wool,,pants
dior_fw23_38,07_grey,dior,bottoms,07_grey_color,grey,wool,,pants
dior_fw23_38,07_wool,dior,bottoms,07_wool_material,grey,wool,,pants
dior_fw23_38,09_boot,dior,shoes,09_boots_sku,black,,,boots
dior_fw23_38,09_black,dior,shoes,09_black_color,black,,,boots
dior_fw23_38,09_black,dior,shoes,09_black_color,black,,,boots
dior_fw23_52,4a_coat,dior,outerwear,4a_coated_style,grey,cotton,coated,
dior_fw23_52,4a_grey,dior,outerwear,4a_grey_color,grey,cotton,coated,
dior_fw23_52,4a_cotton,dior,outerwear,4a_cotton_material,grey,cotton,coated,
dior_fw23_52,04_white,dior,tops,04_white_color,white,,sheer,
dior_fw23_52,04_sheer,dior,tops,04_sheer_style,white,,sheer,
dior_fw23_52,07_shorts,dior,bottoms,07_shorts_sku,,,print,shorts
dior_fw23_52,07_print,dior,bottoms,07_print_style,,,print,shorts
dior_fw23_52,07_floral,dior,bottoms,07_floral_style,,,floral,shorts
dior_fw23_52,09_boot,dior,shoes,09_boots_sku,black,leather,hightop,boots
dior_fw23_52,09_black,dior,shoes,09_black_color,black,leather,hightop,boots
dior_fw23_52,09_leather,dior,shoes,09_leather_material,black,leather,hightop,boots
dior_fw23_52,09_hightop,dior,shoes,09_hightop_style,black,leather,hightop,boots
loewe_fw23_19,04_sweatshirt,loewe,tops,04_sweatshirt_sku,black,cotton,oversized,sweatshirt
loewe_fw23_19,04_black,loewe,tops,04_black_color,black,cotton,oversized,sweatshirt
loewe_fw23_19,04_cotton,loewe,tops,04_cotton_material,black,cotton,oversized,sweatshirt
loewe_fw23_19,04_oversized,loewe,tops,04_oversized_style,black,cotton,oversized,sweatshirt
loewe_fw23_19,07_shorts,loewe,bottoms,07_shorts_sku,,,,shorts
loewe_fw23_19,09_boot,loewe,shoes,09_boots_sku,brown,leather,,boots
loewe_fw23_19,09_brown,loewe,shoes,09_brown_color,brown,leather,,boots
loewe_fw23_19,09_leather,loewe,shoes,09_leather_material,brown,leather,,boots
saint_laurent_fw23_12,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_12,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_12,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_12,07_pants,saint_laurent,bottoms,07_pants_sku,black,wool,,pants
saint_laurent_fw23_12,04_knitwear,saint_laurent,tops,04_knitwear_sku,black,cashmere,,knitwear
saint_laurent_fw23_12,02_sunglasses,saint_laurent,eyewear,02_sunglasses_sku,,,,sunglasses
saint_laurent_fw23_12,07_black,saint_laurent,bottoms,07_black_color,black,wool,,pants
saint_laurent_fw23_12,07_wool,saint_laurent,bottoms,07_wool_material,black,wool,,pants
saint_laurent_fw23_12,04_cashmere,saint_laurent,tops,04_cashmere_material,black,cashmere,,knitwear
saint_laurent_fw23_12,04_black,saint_laurent,tops,04_black_color,black,cashmere,,knitwear
dior_fw23_57,4a_coat,dior,outerwear,4a_coated_style,stone,nylon,coated,
dior_fw23_57,4a_quilted,dior,outerwear,4a_quilted_style,stone,nylon,quilted,
dior_fw23_57,4a_stone,dior,outerwear,4a_stone_color,stone,nylon,coated,
dior_fw23_57,4a_nylon,dior,outerwear,4a_nylon_material,stone,nylon,coated,
dior_fw23_57,04_shirt,dior,tops,04_shirt_sku,white,cotton,striped,shirt
dior_fw23_57,04_cotton,dior,tops,04_cotton_material,white,cotton,striped,shirt
dior_fw23_57,04_striped,dior,tops,04_striped_style,white,cotton,striped,shirt
dior_fw23_57,04_white,dior,tops,04_white_color,white,cotton,striped,shirt
dior_fw23_57,07_skirt,dior,bottoms,07_skirt_sku,grey,wool,,skirt
dior_fw23_57,07_wool,dior,bottoms,07_wool_material,grey,wool,,skirt
dior_fw23_57,07_grey,dior,bottoms,07_grey_color,grey,wool,,skirt
dior_fw23_57,09_boot,dior,shoes,09_boots_sku,brown,leather,hightop,boots
dior_fw23_57,09_brown,dior,shoes,09_brown_color,brown,leather,hightop,boots
dior_fw23_57,09_leather,dior,shoes,09_leather_material,brown,leather,hightop,boots
dior_fw23_57,09_hightop,dior,shoes,09_hightop_style,brown,leather,hightop,boots
loewe_fw23_17,4a_trenchcoat,loewe,outerwear,4a_trenchcoat_sku,camel,velours,,trenchcoat
loewe_fw23_17,4a_camel,loewe,outerwear,4a_camel_color,camel,velours,,trenchcoat
loewe_fw23_17,4a_velours,loewe,outerwear,4a_velours_material,camel,velours,,trenchcoat
loewe_fw23_17,05_handbag,loewe,bags,05_handbag_sku,black,leather,,handbag
loewe_fw23_17,05_black,loewe,bags,05_black_color,black,leather,,handbag
loewe_fw23_17,05_leather,loewe,bags,05_leather_material,black,leather,,handbag
loewe_fw23_17,07_leggings,loewe,bottoms,07_leggings_sku,white,cotton,,leggings
loewe_fw23_17,07_white,loewe,bottoms,07_white_color,white,cotton,,leggings
loewe_fw23_17,07_cotton,loewe,bottoms,07_cotton_material,white,cotton,,leggings
loewe_fw23_17,09_derby,loewe,shoes,09_derby_sku,black,leather,,derby
loewe_fw23_17,09_black,loewe,shoes,09_black_color,black,leather,,derby
loewe_fw23_17,09_leather,loewe,shoes,09_leather_material,black,leather,,derby
dior_fw23_45,04_sweatshirt,dior,tops,04_sweatshirt_sku,grey,,tailoring,sweatshirt
dior_fw23_45,04_grey,dior,tops,04_grey_color,grey,,tailoring,sweatshirt
dior_fw23_45,04_tailoring,dior,tops,04_tailoring_style,grey,,tailoring,sweatshirt
dior_fw23_45,07_pants,dior,bottoms,07_pants_sku,grey,wool,loosefit,pants
dior_fw23_45,07_grey,dior,bottoms,07_grey_color,grey,wool,loosefit,pants
dior_fw23_45,07_wool,dior,bottoms,07_wool_material,grey,wool,loosefit,pants
dior_fw23_45,07_loosefit,dior,bottoms,07_loosefit_style,grey,wool,loosefit,pants
dior_fw23_45,09_boot,dior,shoes,09_boots_sku,black,rubber,,boots
dior_fw23_45,09_black,dior,shoes,09_black_color,black,rubber,,boots
dior_fw23_45,09_rubber,dior,shoes,09_rubber_material,black,rubber,,boots
dior_fw23_04,4a_jacket,dior,outerwear,4a_jacket,beige,wool,oversized,
dior_fw23_04,4a_beige,dior,outerwear,4a_beige_color,beige,wool,oversized,
dior_fw23_04,4a_oversized,dior,outerwear,4a_oversized_style,beige,wool,oversized,
dior_fw23_04,4a_wool,dior,outerwear,4a_wool_material,beige,wool,oversized,
dior_fw23_04,07_pants,dior,bottoms,07_pants_sku,beige,wool,,pants
dior_fw23_04,07_beige,dior,bottoms,07_beige_color,beige,wool,,pants
dior_fw23_04,07_wool,dior,bottoms,07_wool_material,beige,wool,,pants
dior_fw23_04,09_boot,dior,shoes,09_boots_sku,black,rubber,,boots
dior_fw23_04,09_rubber,dior,shoes,09_rubber_material,black,rubber,,boots
dior_fw23_04,09_black,dior,shoes,09_black_color,black,rubber,,boots
loewe_fw23_46,4a_coat,loewe,outerwear,4a_coated_style,white,fur,coated,
loewe_fw23_46,4a_fur,loewe,outerwear,4a_fur_material,white,fur,coated,
loewe_fw23_46,4a_white,loewe,outerwear,4a_white_color,white,fur,coated,
loewe_fw23_46,07_shorts,loewe,bottoms,07_shorts_sku,black,cotton,,shorts
loewe_fw23_46,07_black,loewe,bottoms,07_black_color,black,cotton,,shorts
loewe_fw23_46,07_cotton,loewe,bottoms,07_cotton_material,black,cotton,,shorts
loewe_fw23_46,09_derby,loewe,shoes,09_derby_sku,black,leather,,derby
loewe_fw23_46,09_black,loewe,shoes,09_black_color,black,leather,,derby
loewe_fw23_46,09_leather,loewe,shoes,09_leather_material,black,leather,,derby
dior_fw23_10,4a_jacket,dior,outerwear,4a_jacket,grey,wool,tailoring,
dior_fw23_10,4a_grey,dior,outerwear,4a_grey_color,grey,wool,tailoring,
dior_fw23_10,4a_wool,dior,outerwear,4a_wool_material,grey,wool,tailoring,
dior_fw23_10,4a_tailoring,dior,outerwear,4a_tailoring_style,grey,wool,tailoring,
dior_fw23_10,05_handbag,dior,bags,05_handbag_sku,beige,leather,print,handbag
dior_fw23_10,05_beige,dior,bags,05_beige_color,beige,leather,print,handbag
dior_fw23_10,05_leather,dior,bags,05_leather_material,beige,leather,print,handbag
dior_fw23_10,05_print,dior,bags,05_print_style,beige,leather,print,handbag
dior_fw23_10,07_pants,dior,bottoms,07_pants_sku,grey,wool,loosefit,pants
dior_fw23_10,07_grey,dior,bottoms,07_grey_color,grey,wool,loosefit,pants
dior_fw23_10,07_wool,dior,bottoms,07_wool_material,grey,wool,loosefit,pants
dior_fw23_10,07_loosefit,dior,bottoms,07_loosefit_style,grey,wool,loosefit,pants
dior_fw23_10,09_boot,dior,shoes,09_boots_sku,black,rubber,,boots
dior_fw23_10,09_black,dior,shoes,09_black_color,black,rubber,,boots
dior_fw23_10,09_rubber,dior,shoes,09_rubber_material,black,rubber,,boots
saint_laurent_fw23_36,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_36,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_36,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_36,07_pants,saint_laurent,bottoms,07_pants_sku,black,wool,,pants
saint_laurent_fw23_36,04_shirt,saint_laurent,tops,04_shirt_sku,black,silk,sheer,shirt
saint_laurent_fw23_36,04_jacket,saint_laurent,tops,04_jacket_sku,black,silk,sheer,jacket
saint_laurent_fw23_36,07_black,saint_laurent,bottoms,07_black_color,black,wool,,pants
saint_laurent_fw23_36,07_wool,saint_laurent,bottoms,07_wool_material,black,wool,,pants
saint_laurent_fw23_36,04_silk,saint_laurent,tops,04_silk_material,black,silk,sheer,shirt
saint_laurent_fw23_36,04_black,saint_laurent,tops,04_black_color,black,silk,sheer,shirt
saint_laurent_fw23_36,04_sheer,saint_laurent,tops,04_sheer_style,black,silk,sheer,shirt
givenchy_fw23_24,4a_coat,givenchy,outerwear,4a_coated_style,black,leather,coated,
givenchy_fw23_24,4a_black,givenchy,outerwear,4a_black_color,black,leather,coated,
givenchy_fw23_24,4a_leather,givenchy,outerwear,4a_leather_material,black,leather,coated,
givenchy_fw23_24,4a_quilted,givenchy,outerwear,4a_quilted_style,black,leather,quilted,
givenchy_fw23_24,04_sweatshirt,givenchy,tops,04_sweatshirt_sku,black,cotton,print,sweatshirt
givenchy_fw23_24,04_black,givenchy,tops,04_black_color,black,cotton,print,sweatshirt
givenchy_fw23_24,04_cotton,givenchy,tops,04_cotton_material,black,cotton,print,sweatshirt
givenchy_fw23_24,04_print,givenchy,tops,04_print_style,black,cotton,print,sweatshirt
givenchy_fw23_24,04_studs,givenchy,tops,04_studs_style,black,cotton,studs,sweatshirt
givenchy_fw23_24,07_shorts,givenchy,bottoms,07_shorts_sku,grey,cotton,studs,shorts
givenchy_fw23_24,07_grey,givenchy,bottoms,07_grey_color,grey,cotton,studs,shorts
givenchy_fw23_24,07_cotton,givenchy,bottoms,07_cotton_material,grey,cotton,studs,shorts
givenchy_fw23_24,07_studs,givenchy,bottoms,07_studs_style,grey,cotton,studs,shorts
givenchy_fw23_24,05_backpack,givenchy,bags,05_backpack_sku,black,nylon,,backpack
givenchy_fw23_24,05_black,givenchy,bags,05_black_color,black,nylon,,backpack
givenchy_fw23_24,05_nylon,givenchy,bags,05_nylon_material,black,nylon,,backpack
givenchy_fw23_24,07_leggings,givenchy,bottoms,07_leggings_sku,grey,cotton,studs,leggings
givenchy_fw23_24,07_white,givenchy,bottoms,07_white_color,white,cotton,studs,shorts
givenchy_fw23_24,07_cotton,givenchy,bottoms,07_cotton_material,grey,cotton,studs,shorts
givenchy_fw23_24,07_mesh,givenchy,bottoms,07_mesh_material,grey,mesh,studs,shorts
givenchy_fw23_24,09_sneaker,givenchy,shoes,09_sneaker_sku,yellow,mix,,sneaker
givenchy_fw23_24,09_yellow,givenchy,shoes,09_yellow_color,yellow,mix,,sneaker
givenchy_fw23_24,09_mix,givenchy,shoes,09_mix_material,yellow,mix,,sneaker
loewe_fw23_43,04_cardigan,loewe,tops,04_cardigan_sku,green,wool,,cardigan
loewe_fw23_43,04_green,loewe,tops,04_green_color,green,wool,,cardigan
loewe_fw23_43,04_wool,loewe,tops,04_wool_material,green,wool,,cardigan
loewe_fw23_43,07_shorts,loewe,bottoms,07_shorts_sku,black,cotton,,shorts
loewe_fw23_43,07_black,loewe,bottoms,07_black_color,black,cotton,,shorts
loewe_fw23_43,07_cotton,loewe,bottoms,07_cotton_material,black,cotton,,shorts
loewe_fw23_43,07_jersey,loewe,bottoms,07_jersey_material,black,jersey,,shorts
loewe_fw23_43,09_boots,loewe,shoes,09_boots_sku,brown,leather,,boots
loewe_fw23_43,09_brown,loewe,shoes,09_brown_color,brown,leather,,boots
loewe_fw23_43,09_leather,loewe,shoes,09_leather_material,brown,leather,,boots
givenchy_fw23_27,04_jacket,givenchy,tops,04_jacket_sku,grey,denim,sleeveless,jacket
givenchy_fw23_27,04_grey,givenchy,tops,04_grey_color,grey,denim,sleeveless,jacket
givenchy_fw23_27,04_denim,givenchy,tops,04_denim_material,grey,denim,sleeveless,jacket
givenchy_fw23_27,04_sleeveless,givenchy,tops,04_sleeveless_style,grey,denim,sleeveless,jacket
givenchy_fw23_27,07_denim,givenchy,bottoms,07_denim_material,grey,denim,,pants
givenchy_fw23_27,07_pants,givenchy,bottoms,07_pants_sku,grey,denim,,pants
givenchy_fw23_27,07_grey,givenchy,bottoms,07_grey_color,grey,denim,,pants
givenchy_fw23_27,04_distressed,givenchy,tops,04_distressed_style,grey,denim,distressed,jacket
givenchy_fw23_27,09_boot,givenchy,shoes,09_boots_sku,black,leather,,boots
givenchy_fw23_27,09_black,givenchy,shoes,09_black_color,black,leather,,boots
givenchy_fw23_27,09_leather,givenchy,shoes,09_leather_material,black,leather,,boots
dior_fw23_42,4a_coat,dior,outerwear,4a_coated_style,black,nylon,coated,
dior_fw23_42,4a_black,dior,outerwear,4a_black_color,black,nylon,coated,
dior_fw23_42,4a_print,dior,outerwear,4a_print_style,black,nylon,print,
dior_fw23_42,4a_nylon,dior,outerwear,4a_nylon_material,black,nylon,coated,
dior_fw23_42,07_skirt,dior,bottoms,07_skirt_sku,black,wool,,skirt
dior_fw23_42,07_black,dior,bottoms,07_black_color,black,wool,,skirt
dior_fw23_42,07_wool,dior,bottoms,07_wool_material,black,wool,,skirt
dior_fw23_42,09_boot,dior,shoes,09_boots_sku,bordeaux,leather,hightop,boots
dior_fw23_42,09_bordeaux,dior,shoes,09_bordeaux_color,bordeaux,leather,hightop,boots
dior_fw23_42,09_leather,dior,shoes,09_leather_material,bordeaux,leather,hightop,boots
dior_fw23_42,09_hightop,dior,shoes,09_hightop_style,bordeaux,leather,hightop,boots
dior_fw23_55,4a_rainjacket,dior,outerwear,4a_rainjacket_sku,stone,nylon,,rainjacket
dior_fw23_55,4a_stone,dior,outerwear,4a_stone_color,stone,nylon,,rainjacket
dior_fw23_55,4a_nylon,dior,outerwear,4a_nylon_material,stone,nylon,,rainjacket
dior_fw23_55,07_pants,dior,bottoms,07_pants_sku,grey,wool,,pants
dior_fw23_55,07_grey,dior,bottoms,07_grey_color,grey,wool,,pants
dior_fw23_55,07_wool,dior,bottoms,07_wool_material,grey,wool,,pants
dior_fw23_55,09_boot,dior,shoes,09_boots_sku,black,leather,logo,boots
dior_fw23_55,09_black,dior,shoes,09_black_color,black,leather,logo,boots
dior_fw23_55,09_leather,dior,shoes,09_leather_material,black,leather,logo,boots
dior_fw23_55,09_logo,dior,shoes,09_logo_style,black,leather,logo,boots
givenchy_fw23_02,4a_coat,givenchy,outerwear,4a_coated_style,white,cotton,coated,
givenchy_fw23_02,4a_white,givenchy,outerwear,4a_white_color,white,cotton,coated,
givenchy_fw23_02,4a_cotton,givenchy,outerwear,4a_cotton_material,white,cotton,coated,
givenchy_fw23_02,4a_logo,givenchy,outerwear,4a_logo_style,white,cotton,logo,
givenchy_fw23_02,07_shorts,givenchy,bottoms,07_shorts_sku,grey,cotton,,shorts
givenchy_fw23_02,07_grey,givenchy,bottoms,07_grey_color,grey,cotton,,shorts
givenchy_fw23_02,07_cotton,givenchy,bottoms,07_cotton_material,grey,cotton,,shorts
givenchy_fw23_02,09_boot,givenchy,shoes,09_boots_sku,silver,rubber,,boots
givenchy_fw23_02,09_silver,givenchy,shoes,09_silver_color,silver,rubber,,boots
givenchy_fw23_02,09_rubber,givenchy,shoes,09_rubber_material,silver,rubber,,boots
saint_laurent_fw23_35,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_35,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_35,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_35,07_pants,saint_laurent,bottoms,07_pants_sku,black,denim,,pants
saint_laurent_fw23_35,04_shirt,saint_laurent,tops,04_shirt_sku,black,silk,,shirt
saint_laurent_fw23_35,04_shirt,saint_laurent,tops,04_shirt_sku,black,silk,,shirt
saint_laurent_fw23_35,04_coat,saint_laurent,tops,04_coat_sku,black,silk,,coat
saint_laurent_fw23_35,07_black,saint_laurent,bottoms,07_black_color,black,denim,,pants
saint_laurent_fw23_35,07_denim,saint_laurent,bottoms,07_denim_material,black,denim,,pants
saint_laurent_fw23_35,04_silk,saint_laurent,tops,04_silk_material,black,silk,,shirt
saint_laurent_fw23_35,04_black,saint_laurent,tops,04_black_color,black,silk,,shirt
saint_laurent_fw23_35,04_black,saint_laurent,tops,04_black_color,black,silk,,shirt
saint_laurent_fw23_35,04_wool,saint_laurent,tops,04_wool_material,black,wool,,shirt
dior_fw23_12,4a_mohair,dior,outerwear,4a_mohair_material,beige,mohair,coated,
dior_fw23_12,4a_beige,dior,outerwear,4a_beige_color,beige,mohair,coated,
dior_fw23_12,4a_coat,dior,outerwear,4a_coated_style,beige,mohair,coated,
dior_fw23_12,4a_teddy,dior,outerwear,4a_teddy_material,beige,teddy,coated,
dior_fw23_12,05_bumbag,dior,bags,05_bumbag_sku,beige,leather,monogram,bumbag
dior_fw23_12,05_beige,dior,bags,05_beige_color,beige,leather,monogram,bumbag
dior_fw23_12,05_leather,dior,bags,05_leather_material,beige,leather,monogram,bumbag
dior_fw23_12,05_monogram,dior,bags,05_monogram_style,beige,leather,monogram,bumbag
dior_fw23_12,07_pants,dior,bottoms,07_pants_sku,grey,silk,loosefit,pants
dior_fw23_12,07_grey,dior,bottoms,07_grey_color,grey,silk,loosefit,pants
dior_fw23_12,07_loosefit,dior,bottoms,07_loosefit_style,grey,silk,loosefit,pants
dior_fw23_12,07_silk,dior,bottoms,07_silk_material,grey,silk,loosefit,pants
dior_fw23_12,09_black,dior,shoes,09_black_color,black,rubber,,boots
dior_fw23_12,09_boot,dior,shoes,09_boots_sku,black,rubber,,boots
dior_fw23_12,09_rubber,dior,shoes,09_rubber_material,black,rubber,,boots
